time,open,high,low,close,volume
2020-01-06 18:00:00,7558.78,7560.0,7525.96,7533.0,910.967306
2020-01-06 19:00:00,7532.5,7551.71,7524.0,7539.9,863.252634
2020-01-06 20:00:00,7539.74,7557.99,7534.9,7551.25,978.342912
2020-01-06 21:00:00,7551.24,7608.0,7547.56,7578.42,2101.577667
2020-01-06 22:00:00,7578.42,7752.0,7574.39,7712.63,6546.730323
2020-01-06 23:00:00,7712.58,7795.34,7690.7,7758.0,5066.272207
2020-01-07 00:00:00,7758.9,8000.0,7758.29,7888.42,12714.830706
2020-01-07 01:00:00,7889.64,7919.99,7866.01,7905.67,3784.606696
2020-01-07 02:00:00,7905.67,7940.0,7892.32,7896.2,2658.470846
2020-01-07 03:00:00,7896.08,7916.94,7885.75,7894.9,1811.52833
2020-01-07 04:00:00,7894.71,7905.5,7821.0,7840.83,3265.389556
2020-01-07 05:00:00,7839.75,7882.56,7826.63,7869.33,1749.120728
2020-01-07 06:00:00,7869.29,7876.0,7851.26,7872.91,1034.371143
2020-01-07 07:00:00,7873.05,7896.72,7857.53,7883.37,1730.807736
2020-01-07 08:00:00,7883.11,7904.72,7868.0,7883.97,2060.945511
2020-01-07 09:00:00,7884.32,7886.17,7855.0,7856.26,1266.181976
2020-01-07 10:00:00,7856.26,7889.78,7856.15,7889.24,1164.566425
2020-01-07 11:00:00,7888.12,7965.0,7881.69,7895.14,4207.107584
2020-01-07 12:00:00,7895.13,7915.77,7840.0,7869.05,3167.803362
2020-01-07 13:00:00,7869.02,7869.03,7810.73,7847.99,2935.85674
2020-01-07 14:00:00,7847.99,7884.59,7837.26,7838.8,2419.777007
2020-01-07 15:00:00,7841.16,7847.99,7740.29,7764.59,5292.202151
2020-01-07 16:00:00,7764.04,7940.12,7723.71,7912.18,6410.882075
2020-01-07 17:00:00,7912.18,7952.05,7878.01,7938.33,3293.006137
2020-01-07 18:00:00,7937.88,8137.0,7919.22,8037.69,9327.807487
2020-01-07 19:00:00,8038.54,8111.45,8032.39,8073.69,4283.208684
2020-01-07 20:00:00,8073.69,8175.01,8041.28,8162.66,4404.727667
2020-01-07 21:00:00,8162.57,8188.0,7975.74,8016.44,5116.55768
2020-01-07 22:00:00,8016.43,8067.06,7945.72,8049.55,3088.53339
2020-01-07 23:00:00,8049.83,8207.68,8020.7,8145.28,3983.395044
2020-01-08 00:00:00,8145.92,8455.0,8142.0,8431.82,12579.628057
2020-01-08 01:00:00,8430.53,8448.14,8328.89,8370.92,8384.945558
2020-01-08 02:00:00,8370.93,8422.0,8256.74,8278.59,4558.246276
2020-01-08 03:00:00,8278.07,8344.0,8244.93,8300.34,4359.947687
2020-01-08 04:00:00,8300.34,8355.87,8288.0,8344.63,2575.222396
2020-01-08 05:00:00,8343.92,8377.0,8307.85,8334.77,2664.277869
2020-01-08 06:00:00,8334.76,8367.61,8319.0,8339.13,1731.943454
2020-01-08 07:00:00,8339.14,8347.99,8277.21,8297.26,2788.142801
2020-01-08 08:00:00,8297.27,8329.09,8264.86,8312.04,2508.727051
2020-01-08 09:00:00,8312.05,8321.83,8276.0,8297.21,2091.834391
2020-01-08 10:00:00,8296.98,8359.0,8284.19,8326.98,2380.674785
2020-01-08 11:00:00,8327.06,8370.0,8325.03,8332.47,2034.529797
2020-01-08 12:00:00,8332.2,8347.33,8276.0,8286.16,2426.854154
2020-01-08 13:00:00,8285.92,8418.61,8215.2,8384.99,7456.82961
2020-01-08 14:00:00,8384.99,8385.0,8184.0,8310.98,6554.98078
2020-01-08 15:00:00,8310.98,8359.0,8237.36,8305.97,3993.008669
2020-01-08 16:00:00,8306.09,8335.79,8050.0,8115.0,12758.450281
2020-01-08 17:00:00,8115.0,8123.98,8010.0,8077.68,7266.047229
2020-01-08 18:00:00,8077.68,8094.93,8035.01,8053.7,2950.762774
2020-01-08 19:00:00,8053.7,8069.73,7963.05,7963.35,3758.461889
2020-01-08 20:00:00,7963.56,8060.86,7870.0,8046.03,8887.842817
2020-01-08 21:00:00,8046.42,8048.66,7957.55,8016.06,3140.073055
2020-01-08 22:00:00,8017.36,8080.0,7988.58,8076.13,2119.902017
2020-01-08 23:00:00,8076.13,8125.57,8023.55,8055.98,2651.309243
2020-01-09 00:00:00,8054.72,8055.96,7928.0,7956.55,3517.43095
2020-01-09 01:00:00,7956.88,8037.37,7950.0,8004.8,2413.123473
2020-01-09 02:00:00,8004.05,8026.01,7980.0,7982.75,1579.537464
2020-01-09 03:00:00,7983.09,7993.46,7935.56,7954.72,2480.168472
2020-01-09 04:00:00,7954.96,7978.31,7928.0,7966.85,2053.928386
2020-01-09 05:00:00,7966.75,7966.75,7925.68,7941.83,1404.270001
2020-01-09 06:00:00,7941.99,7951.68,7896.0,7908.48,2068.18413
2020-01-09 07:00:00,7908.71,7976.67,7903.4,7949.84,2449.538328
2020-01-09 08:00:00,7949.57,7955.83,7909.3,7933.1,1641.494387
2020-01-09 09:00:00,7932.51,7932.94,7864.24,7872.35,3408.741356
2020-01-09 10:00:00,7872.36,7934.78,7852.01,7896.38,2923.998132
2020-01-09 11:00:00,7895.56,7901.99,7855.0,7878.56,1911.857856
2020-01-09 12:00:00,7878.02,7917.68,7871.0,7900.91,2162.941372
2020-01-09 13:00:00,7901.49,7945.0,7891.43,7897.52,2859.442366
2020-01-09 14:00:00,7897.54,7919.59,7875.55,7885.5,1887.759463
2020-01-09 15:00:00,7885.5,7930.0,7882.75,7907.05,1555.442519
2020-01-09 16:00:00,7907.05,7920.01,7805.01,7818.15,4386.286631
2020-01-09 17:00:00,7818.15,7846.0,7778.0,7798.6,3990.175129
2020-01-09 18:00:00,7798.23,7832.13,7788.68,7810.64,1529.030453
2020-01-09 19:00:00,7810.68,7957.48,7810.3,7917.54,3465.438657
2020-01-09 20:00:00,7917.55,8000.0,7805.0,7818.3,6732.412789
2020-01-09 21:00:00,7819.97,7854.14,7750.0,7789.96,4555.024481
2020-01-09 22:00:00,7789.99,7873.12,7788.78,7811.31,1877.380286
2020-01-09 23:00:00,7811.31,7835.0,7790.01,7817.76,1385.912749
2020-01-10 00:00:00,7817.74,7854.06,7811.05,7820.01,1276.755793
2020-01-10 01:00:00,7820.25,7841.57,7786.12,7804.99,1249.569649
2020-01-10 02:00:00,7804.99,7825.0,7793.34,7803.68,1004.334531
2020-01-10 03:00:00,7803.68,7825.0,7770.0,7818.02,1415.752784
2020-01-10 04:00:00,7818.06,7819.84,7768.4,7795.3,1669.78936
2020-01-10 05:00:00,7795.33,7797.95,7735.0,7748.86,2146.933344
2020-01-10 06:00:00,7748.0,7786.13,7711.76,7748.64,2963.811973
2020-01-10 07:00:00,7747.25,7757.38,7725.77,7752.98,1815.165345
2020-01-10 08:00:00,7753.05,7754.36,7680.0,7706.53,4208.967256
2020-01-10 09:00:00,7706.52,7750.0,7691.91,7716.47,2842.868735
2020-01-10 10:00:00,7716.02,7788.0,7672.0,7771.87,3772.539304
2020-01-10 11:00:00,7772.12,7854.44,7766.93,7841.69,5366.335557
2020-01-10 12:00:00,7841.03,7899.98,7811.0,7893.98,4174.80608
2020-01-10 13:00:00,7893.98,7944.0,7862.31,7870.4,4142.505896
2020-01-10 14:00:00,7870.7,7982.85,7850.01,7978.65,4262.687889
2020-01-10 15:00:00,7978.65,8086.85,7945.44,8066.6,7367.250672
2020-01-10 16:00:00,8067.5,8140.11,7928.94,7952.65,8107.578673
2020-01-10 17:00:00,7952.23,7979.0,7909.98,7966.3,3426.043673
2020-01-10 18:00:00,7966.3,8113.53,7966.3,8022.16,6172.791013
2020-01-10 19:00:00,8022.15,8122.0,7964.01,8059.49,5212.524366
2020-01-10 20:00:00,8058.05,8100.0,8039.27,8073.16,2511.935531
2020-01-10 21:00:00,8074.0,8135.21,8006.65,8049.99,2919.79654
2020-01-10 22:00:00,8048.24,8101.86,7981.59,8090.13,1946.832887
2020-01-10 23:00:00,8090.13,8199.0,8064.64,8197.02,2429.200597
2020-01-11 00:00:00,8198.86,8200.0,8119.75,8168.92,2971.522168
2020-01-11 01:00:00,8168.39,8253.26,8165.16,8204.86,3211.743194
2020-01-11 02:00:00,8204.84,8217.41,8155.02,8206.19,2134.580068
2020-01-11 03:00:00,8206.0,8207.81,8125.09,8158.49,1711.758967
2020-01-11 04:00:00,8158.83,8179.94,8101.0,8117.82,1445.957883
2020-01-11 05:00:00,8118.4,8118.4,8044.65,8083.41,2285.705846
2020-01-11 06:00:00,8083.41,8128.98,8055.71,8124.99,1745.207418
2020-01-11 07:00:00,8124.99,8150.0,8061.71,8074.18,1976.070507
2020-01-11 08:00:00,8074.17,8096.87,8037.0,8052.96,2479.712213
2020-01-11 09:00:00,8052.96,8129.97,8050.83,8114.22,1672.797787
2020-01-11 10:00:00,8114.2,8117.03,8042.89,8054.03,1477.913509
2020-01-11 11:00:00,8054.03,8074.26,8010.0,8045.95,2106.394416
2020-01-11 12:00:00,8045.89,8068.0,8018.41,8061.95,1788.46524
2020-01-11 13:00:00,8061.93,8102.56,8045.01,8090.02,1952.326847
2020-01-11 14:00:00,8090.73,8135.0,8050.0,8053.75,2019.034562
2020-01-11 15:00:00,8054.0,8106.65,8053.08,8099.73,1461.322326
2020-01-11 16:00:00,8099.16,8180.7,8070.0,8169.46,3939.308813
2020-01-11 17:00:00,8168.35,8221.55,8150.0,8160.56,3232.766889
2020-01-11 18:00:00,8160.0,8189.0,8136.68,8169.14,1586.219348
2020-01-11 19:00:00,8169.64,8179.96,8137.27,8151.78,1306.429898
2020-01-11 20:00:00,8151.77,8189.49,8140.98,8161.81,1152.143371
2020-01-11 21:00:00,8161.81,8286.34,8060.25,8105.0,4403.099606
2020-01-11 22:00:00,8106.12,8139.69,8030.0,8082.57,3727.441848
2020-01-11 23:00:00,8082.58,8082.58,8003.16,8020.01,3022.109943
2020-01-12 00:00:00,8020.01,8080.0,7960.0,8060.89,4003.350255
2020-01-12 01:00:00,8060.24,8089.97,8036.13,8065.53,1073.779611
2020-01-12 02:00:00,8065.63,8108.0,8052.88,8095.0,1248.587062
2020-01-12 03:00:00,8095.0,8110.92,8065.62,8091.33,963.637569
2020-01-12 04:00:00,8090.7,8105.0,8071.2,8073.79,711.211749
2020-01-12 05:00:00,8073.03,8110.92,8070.98,8106.05,997.127263
2020-01-12 06:00:00,8105.96,8153.84,8080.01,8083.84,2509.947391
2020-01-12 07:00:00,8083.43,8110.0,8080.45,8097.51,867.095068
2020-01-12 08:00:00,8097.51,8144.72,8080.01,8140.59,1564.077267
2020-01-12 09:00:00,8138.71,8164.08,8118.0,8137.5,1733.24415
2020-01-12 10:00:00,8137.49,8140.87,8095.72,8122.12,1437.283282
2020-01-12 11:00:00,8120.87,8130.5,8103.17,8114.08,867.374202
2020-01-12 12:00:00,8114.08,8155.77,8113.11,8132.19,1826.516481
2020-01-12 13:00:00,8132.19,8170.1,8122.09,8165.0,1509.356687
2020-01-12 14:00:00,8165.08,8185.0,8127.79,8137.17,2027.452023
2020-01-12 15:00:00,8137.64,8171.0,8137.28,8152.7,1232.987263
2020-01-12 16:00:00,8152.63,8175.0,8100.0,8101.98,1921.573971
2020-01-12 17:00:00,8101.02,8197.0,8072.0,8101.47,4321.62153
2020-01-12 18:00:00,8101.47,8129.68,8085.0,8119.31,1596.985116
2020-01-12 19:00:00,8119.91,8160.42,8119.32,8132.01,1572.61611
2020-01-12 20:00:00,8131.4,8152.56,8128.58,8138.74,827.587843
2020-01-12 21:00:00,8138.76,8145.98,8091.22,8102.32,700.412221
2020-01-12 22:00:00,8102.21,8168.78,8100.44,8159.3,1229.957837
2020-01-12 23:00:00,8159.91,8185.0,8134.51,8184.98,1387.712385
2020-01-13 00:00:00,8184.97,8196.0,8142.11,8152.73,1532.148674
2020-01-13 01:00:00,8152.72,8163.13,8138.0,8155.98,971.813322
2020-01-13 02:00:00,8155.98,8159.52,8109.7,8113.12,1058.719264
2020-01-13 03:00:00,8112.97,8124.9,8086.39,8105.77,1451.173665
2020-01-13 04:00:00,8105.73,8126.31,8090.25,8118.33,1134.782721
2020-01-13 05:00:00,8118.07,8118.07,8077.65,8096.23,1033.249253
2020-01-13 06:00:00,8096.18,8115.0,8057.59,8063.11,1601.342481
2020-01-13 07:00:00,8063.11,8094.05,8060.0,8075.26,1614.421591
2020-01-13 08:00:00,8075.26,8134.6,8065.0,8129.99,1974.384978
2020-01-13 09:00:00,8131.03,8132.5,8086.01,8113.69,1587.107884
2020-01-13 10:00:00,8113.67,8129.0,8093.08,8125.69,1559.751981
2020-01-13 11:00:00,8125.66,8131.56,8075.0,8075.01,1464.21659
2020-01-13 12:00:00,8076.86,8096.11,8055.89,8092.85,1823.743811
2020-01-13 13:00:00,8093.16,8114.48,8077.64,8086.78,1128.964651
2020-01-13 14:00:00,8087.24,8096.76,8071.56,8090.0,1142.061198
2020-01-13 15:00:00,8090.0,8103.18,8073.0,8084.89,926.615141
2020-01-13 16:00:00,8085.07,8110.0,8071.12,8109.96,1139.351833
2020-01-13 17:00:00,8109.38,8129.45,8090.5,8098.22,1443.251755
2020-01-13 18:00:00,8098.21,8109.71,8088.0,8107.93,651.90114
2020-01-13 19:00:00,8107.92,8121.84,8103.17,8111.83,918.780208
2020-01-13 20:00:00,8111.83,8160.0,8104.93,8156.84,1627.39869
2020-01-13 21:00:00,8155.79,8158.88,8119.66,8136.0,1160.64011
2020-01-13 22:00:00,8136.0,8141.01,8101.0,8116.72,1439.749076
2020-01-13 23:00:00,8116.72,8137.94,8101.76,8110.34,774.185666
2020-01-14 00:00:00,8110.34,8315.0,8105.54,8270.0,5835.200149
2020-01-14 01:00:00,8270.01,8488.11,8268.57,8431.83,10475.892229
2020-01-14 02:00:00,8431.83,8434.33,8375.0,8431.14,4595.756428
2020-01-14 03:00:00,8431.17,8473.18,8378.0,8461.84,3924.906191
2020-01-14 04:00:00,8461.83,8573.0,8461.83,8524.0,7156.863684
2020-01-14 05:00:00,8523.92,8543.29,8453.35,8477.37,3376.554427
2020-01-14 06:00:00,8477.48,8513.32,8465.29,8509.54,2639.156577
2020-01-14 07:00:00,8509.53,8542.43,8492.26,8509.99,2243.879875
2020-01-14 08:00:00,8509.85,8535.91,8500.0,8511.79,1846.806965
2020-01-14 09:00:00,8511.87,8561.0,8482.0,8504.73,3272.331924
2020-01-14 10:00:00,8504.73,8530.0,8470.0,8518.12,3154.394321
2020-01-14 11:00:00,8518.13,8530.0,8504.6,8526.87,1866.956644
2020-01-14 12:00:00,8526.87,8625.37,8480.0,8499.99,7628.789194
2020-01-14 13:00:00,8498.81,8588.88,8498.73,8587.4,3843.790009
2020-01-14 14:00:00,8588.86,8740.0,8562.0,8690.0,10112.750221
2020-01-14 15:00:00,8689.99,8760.0,8633.0,8675.48,6384.809176
2020-01-14 16:00:00,8673.18,8696.17,8520.0,8677.05,10224.64019
2020-01-14 17:00:00,8677.22,8811.82,8638.88,8773.35,9123.536982
2020-01-14 18:00:00,8771.1,8850.0,8608.0,8769.35,9195.533952
2020-01-14 19:00:00,8769.07,8772.8,8687.01,8767.56,2633.796186
2020-01-14 20:00:00,8765.51,8766.93,8670.0,8688.19,2457.558858
2020-01-14 21:00:00,8688.18,8761.49,8666.22,8734.93,1811.478869
2020-01-14 22:00:00,8735.92,8789.79,8719.11,8735.87,1875.611412
2020-01-14 23:00:00,8736.0,8880.0,8722.0,8810.01,4718.132279
2020-01-15 00:00:00,8814.64,8900.0,8701.0,8772.86,8982.362583
2020-01-15 01:00:00,8774.15,8803.81,8712.0,8777.99,4161.66072
2020-01-15 02:00:00,8778.0,8835.0,8765.3,8813.83,1933.881737
2020-01-15 03:00:00,8813.99,8817.98,8727.0,8727.61,2552.52965
2020-01-15 04:00:00,8727.0,8741.75,8570.01,8597.51,6019.922886
2020-01-15 05:00:00,8597.41,8666.91,8564.0,8612.29,2395.26064
2020-01-15 06:00:00,8612.01,8693.72,8600.01,8680.58,1860.770664
2020-01-15 07:00:00,8680.82,8687.96,8618.63,8627.13,2118.645407
2020-01-15 08:00:00,8626.8,8675.11,8605.03,8638.36,1803.279596
2020-01-15 09:00:00,8638.6,8782.6,8638.24,8755.04,2993.305999
2020-01-15 10:00:00,8756.06,8808.55,8720.0,8798.94,3901.101763
2020-01-15 11:00:00,8799.81,8810.0,8720.0,8730.0,2817.249268
2020-01-15 12:00:00,8730.0,8796.0,8720.38,8764.66,2544.483935
2020-01-15 13:00:00,8765.2,8916.48,8763.83,8889.96,5287.832127
2020-01-15 14:00:00,8889.97,8903.02,8760.0,8856.17,6474.633404
2020-01-15 15:00:00,8855.69,8865.76,8740.01,8762.74,4480.569782
2020-01-15 16:00:00,8762.73,8820.0,8676.08,8778.68,4789.509828
2020-01-15 17:00:00,8779.43,8804.89,8720.0,8797.0,2802.948741
2020-01-15 18:00:00,8797.0,8798.19,8707.0,8746.85,2942.383049
2020-01-15 19:00:00,8746.85,8785.0,8742.02,8761.57,1178.614767
2020-01-15 20:00:00,8761.57,8842.1,8738.37,8814.21,3533.479699
2020-01-15 21:00:00,8815.21,8860.0,8765.0,8830.73,4711.869741
2020-01-15 22:00:00,8830.61,8869.32,8800.0,8860.01,2465.708487
2020-01-15 23:00:00,8861.91,8876.4,8790.76,8821.41,2064.293133
